"Country Code","Series Code","Time","Value"
"ABW","SG.DMK.SRCR.FN.ZS",2015,..
"ABW","SG.DMK.SRCR.FN.ZS",2014,..
"ABW","SG.DMK.SRCR.FN.ZS",2013,..
"ABW","SG.DMK.SRCR.FN.ZS",2012,..
"ABW","SG.DMK.SRCR.FN.ZS",2011,..
"ABW","SG.DMK.SRCR.FN.ZS",2010,..
"ABW","SG.DMK.SRCR.FN.ZS",2009,..
"ABW","SG.DMK.SRCR.FN.ZS",2008,..
"ABW","SG.DMK.SRCR.FN.ZS",2007,..
"AFG","SG.DMK.SRCR.FN.ZS",2015,..
"AFG","SG.DMK.SRCR.FN.ZS",2014,..
"AFG","SG.DMK.SRCR.FN.ZS",2013,..
"AFG","SG.DMK.SRCR.FN.ZS",2012,..
"AFG","SG.DMK.SRCR.FN.ZS",2011,..
"AFG","SG.DMK.SRCR.FN.ZS",2010,..
"AFG","SG.DMK.SRCR.FN.ZS",2009,..
"AFG","SG.DMK.SRCR.FN.ZS",2008,..
"AFG","SG.DMK.SRCR.FN.ZS",2007,..
"AGO","SG.DMK.SRCR.FN.ZS",2015,..
"AGO","SG.DMK.SRCR.FN.ZS",2014,..
"AGO","SG.DMK.SRCR.FN.ZS",2013,..
"AGO","SG.DMK.SRCR.FN.ZS",2012,..
"AGO","SG.DMK.SRCR.FN.ZS",2011,..
"AGO","SG.DMK.SRCR.FN.ZS",2010,..
"AGO","SG.DMK.SRCR.FN.ZS",2009,..
"AGO","SG.DMK.SRCR.FN.ZS",2008,..
"AGO","SG.DMK.SRCR.FN.ZS",2007,..
"ALB","SG.DMK.SRCR.FN.ZS",2015,..
"ALB","SG.DMK.SRCR.FN.ZS",2014,..
"ALB","SG.DMK.SRCR.FN.ZS",2013,..
"ALB","SG.DMK.SRCR.FN.ZS",2012,..
"ALB","SG.DMK.SRCR.FN.ZS",2011,..
"ALB","SG.DMK.SRCR.FN.ZS",2010,..
"ALB","SG.DMK.SRCR.FN.ZS",2009,61.5
"ALB","SG.DMK.SRCR.FN.ZS",2008,..
"ALB","SG.DMK.SRCR.FN.ZS",2007,..
"AND","SG.DMK.SRCR.FN.ZS",2015,..
"AND","SG.DMK.SRCR.FN.ZS",2014,..
"AND","SG.DMK.SRCR.FN.ZS",2013,..
"AND","SG.DMK.SRCR.FN.ZS",2012,..
"AND","SG.DMK.SRCR.FN.ZS",2011,..
"AND","SG.DMK.SRCR.FN.ZS",2010,..
"AND","SG.DMK.SRCR.FN.ZS",2009,..
"AND","SG.DMK.SRCR.FN.ZS",2008,..
"AND","SG.DMK.SRCR.FN.ZS",2007,..
"ARE","SG.DMK.SRCR.FN.ZS",2015,..
"ARE","SG.DMK.SRCR.FN.ZS",2014,..
"ARE","SG.DMK.SRCR.FN.ZS",2013,..
"ARE","SG.DMK.SRCR.FN.ZS",2012,..
"ARE","SG.DMK.SRCR.FN.ZS",2011,..
"ARE","SG.DMK.SRCR.FN.ZS",2010,..
"ARE","SG.DMK.SRCR.FN.ZS",2009,..
"ARE","SG.DMK.SRCR.FN.ZS",2008,..
"ARE","SG.DMK.SRCR.FN.ZS",2007,..
"ARG","SG.DMK.SRCR.FN.ZS",2015,..
"ARG","SG.DMK.SRCR.FN.ZS",2014,..
"ARG","SG.DMK.SRCR.FN.ZS",2013,..
"ARG","SG.DMK.SRCR.FN.ZS",2012,..
"ARG","SG.DMK.SRCR.FN.ZS",2011,..
"ARG","SG.DMK.SRCR.FN.ZS",2010,..
"ARG","SG.DMK.SRCR.FN.ZS",2009,..
"ARG","SG.DMK.SRCR.FN.ZS",2008,..
"ARG","SG.DMK.SRCR.FN.ZS",2007,..
"ARM","SG.DMK.SRCR.FN.ZS",2015,..
"ARM","SG.DMK.SRCR.FN.ZS",2014,..
"ARM","SG.DMK.SRCR.FN.ZS",2013,..
"ARM","SG.DMK.SRCR.FN.ZS",2012,..
"ARM","SG.DMK.SRCR.FN.ZS",2011,..
"ARM","SG.DMK.SRCR.FN.ZS",2010,64.3
"ARM","SG.DMK.SRCR.FN.ZS",2009,..
"ARM","SG.DMK.SRCR.FN.ZS",2008,..
"ARM","SG.DMK.SRCR.FN.ZS",2007,..
"ASM","SG.DMK.SRCR.FN.ZS",2015,..
"ASM","SG.DMK.SRCR.FN.ZS",2014,..
"ASM","SG.DMK.SRCR.FN.ZS",2013,..
"ASM","SG.DMK.SRCR.FN.ZS",2012,..
"ASM","SG.DMK.SRCR.FN.ZS",2011,..
"ASM","SG.DMK.SRCR.FN.ZS",2010,..
"ASM","SG.DMK.SRCR.FN.ZS",2009,..
"ASM","SG.DMK.SRCR.FN.ZS",2008,..
"ASM","SG.DMK.SRCR.FN.ZS",2007,..
"ATG","SG.DMK.SRCR.FN.ZS",2015,..
"ATG","SG.DMK.SRCR.FN.ZS",2014,..
"ATG","SG.DMK.SRCR.FN.ZS",2013,..
"ATG","SG.DMK.SRCR.FN.ZS",2012,..
"ATG","SG.DMK.SRCR.FN.ZS",2011,..
"ATG","SG.DMK.SRCR.FN.ZS",2010,..
"ATG","SG.DMK.SRCR.FN.ZS",2009,..
"ATG","SG.DMK.SRCR.FN.ZS",2008,..
"ATG","SG.DMK.SRCR.FN.ZS",2007,..
"AUS","SG.DMK.SRCR.FN.ZS",2015,..
"AUS","SG.DMK.SRCR.FN.ZS",2014,..
"AUS","SG.DMK.SRCR.FN.ZS",2013,..
"AUS","SG.DMK.SRCR.FN.ZS",2012,..
"AUS","SG.DMK.SRCR.FN.ZS",2011,..
"AUS","SG.DMK.SRCR.FN.ZS",2010,..
"AUS","SG.DMK.SRCR.FN.ZS",2009,..
"AUS","SG.DMK.SRCR.FN.ZS",2008,..
"AUS","SG.DMK.SRCR.FN.ZS",2007,..
"AUT","SG.DMK.SRCR.FN.ZS",2015,..
"AUT","SG.DMK.SRCR.FN.ZS",2014,..
"AUT","SG.DMK.SRCR.FN.ZS",2013,..
"AUT","SG.DMK.SRCR.FN.ZS",2012,..
"AUT","SG.DMK.SRCR.FN.ZS",2011,..
"AUT","SG.DMK.SRCR.FN.ZS",2010,..
"AUT","SG.DMK.SRCR.FN.ZS",2009,..
"AUT","SG.DMK.SRCR.FN.ZS",2008,..
"AUT","SG.DMK.SRCR.FN.ZS",2007,..
"AZE","SG.DMK.SRCR.FN.ZS",2015,..
"AZE","SG.DMK.SRCR.FN.ZS",2014,..
"AZE","SG.DMK.SRCR.FN.ZS",2013,..
"AZE","SG.DMK.SRCR.FN.ZS",2012,..
"AZE","SG.DMK.SRCR.FN.ZS",2011,..
"AZE","SG.DMK.SRCR.FN.ZS",2010,..
"AZE","SG.DMK.SRCR.FN.ZS",2009,..
"AZE","SG.DMK.SRCR.FN.ZS",2008,..
"AZE","SG.DMK.SRCR.FN.ZS",2007,..
"BDI","SG.DMK.SRCR.FN.ZS",2015,..
"BDI","SG.DMK.SRCR.FN.ZS",2014,..
"BDI","SG.DMK.SRCR.FN.ZS",2013,..
"BDI","SG.DMK.SRCR.FN.ZS",2012,..
"BDI","SG.DMK.SRCR.FN.ZS",2011,..
"BDI","SG.DMK.SRCR.FN.ZS",2010,49
"BDI","SG.DMK.SRCR.FN.ZS",2009,..
"BDI","SG.DMK.SRCR.FN.ZS",2008,..
"BDI","SG.DMK.SRCR.FN.ZS",2007,..
"BEL","SG.DMK.SRCR.FN.ZS",2015,..
"BEL","SG.DMK.SRCR.FN.ZS",2014,..
"BEL","SG.DMK.SRCR.FN.ZS",2013,..
"BEL","SG.DMK.SRCR.FN.ZS",2012,..
"BEL","SG.DMK.SRCR.FN.ZS",2011,..
"BEL","SG.DMK.SRCR.FN.ZS",2010,..
"BEL","SG.DMK.SRCR.FN.ZS",2009,..
"BEL","SG.DMK.SRCR.FN.ZS",2008,..
"BEL","SG.DMK.SRCR.FN.ZS",2007,..
"BEN","SG.DMK.SRCR.FN.ZS",2015,..
"BEN","SG.DMK.SRCR.FN.ZS",2014,..
"BEN","SG.DMK.SRCR.FN.ZS",2013,..
"BEN","SG.DMK.SRCR.FN.ZS",2012,38.2
"BEN","SG.DMK.SRCR.FN.ZS",2011,..
"BEN","SG.DMK.SRCR.FN.ZS",2010,..
"BEN","SG.DMK.SRCR.FN.ZS",2009,..
"BEN","SG.DMK.SRCR.FN.ZS",2008,..
"BEN","SG.DMK.SRCR.FN.ZS",2007,..
"BFA","SG.DMK.SRCR.FN.ZS",2015,..
"BFA","SG.DMK.SRCR.FN.ZS",2014,..
"BFA","SG.DMK.SRCR.FN.ZS",2013,..
